Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST02040,24,111246,57805,793,12,No
CUST02041,54,113864,54648,750,60,No
CUST02042,58,26417,61851,582,24,No
CUST02043,24,136888,36688,757,12,No
CUST02044,58,92499,98498,810,60,No
CUST02045,39,148908,34764,806,48,No
CUST02046,26,45675,37470,589,24,No
CUST02047,54,29332,43501,666,36,No
CUST02048,38,37177,62207,752,24,Yes
CUST02049,33,148560,67157,593,48,Yes
CUST02050,61,75104,8216,551,36,Yes
CUST02051,43,102335,27072,704,60,No
CUST02052,39,132938,98778,629,36,Yes
CUST02053,65,98730,42132,558,36,Yes
CUST02054,31,154023,22861,772,12,No
CUST02055,21,46333,69186,692,36,No
CUST02056,44,39673,9960,641,48,No
CUST02057,27,132421,23781,608,60,No
CUST02058,45,58870,36126,693,36,No
CUST02059,41,145536,27578,719,36,No
CUST02060,35,89101,22883,704,60,Yes
CUST02061,21,40821,34782,566,36,No
CUST02062,32,43494,61387,716,24,Yes
CUST02063,27,117477,21979,732,36,No
CUST02064,35,144083,38746,654,48,Yes
CUST02065,41,130698,71266,758,12,No
CUST02066,39,129560,5056,616,36,No
CUST02067,49,149907,36457,777,48,Yes
CUST02068,45,36646,7243,690,72,No
CUST02069,53,141777,60031,643,36,Yes
CUST02070,52,95360,6701,656,24,No
CUST02071,55,55335,61381,755,48,No
CUST02072,64,87351,55438,698,36,No
CUST02073,58,132934,78839,728,24,No
CUST02074,46,151501,85636,761,48,No
CUST02075,31,59950,71483,641,60,No
CUST02076,55,78654,25505,690,60,No
CUST02077,28,125422,11553,663,24,No
CUST02078,34,127934,38525,756,60,No
CUST02079,30,137975,85402,651,24,Yes
CUST02080,22,109186,49348,684,36,No
CUST02081,29,122234,76187,850,60,No
CUST02082,23,120326,12273,776,60,No
CUST02083,41,95527,69236,602,24,No
CUST02084,46,104704,80569,748,12,No
CUST02085,28,114952,8535,732,36,No
CUST02086,22,78782,23677,597,48,No
CUST02087,26,89116,88024,672,60,No
CUST02088,48,107626,5908,609,24,No
CUST02089,49,164895,75153,501,36,Yes
CUST02090,46,64015,93989,669,36,No
CUST02091,45,120877,40079,642,12,No
CUST02092,32,33339,86556,597,60,Yes
CUST02093,25,152563,54323,679,60,No
CUST02094,54,149778,50320,521,24,No
CUST02095,57,115493,97098,683,24,No
CUST02096,35,164800,94909,681,24,No
CUST02097,64,156069,51105,731,36,No
CUST02098,56,147526,35164,560,36,No
CUST02099,35,139648,6885,840,36,No
CUST02100,63,43163,62819,812,36,No
CUST02101,43,166790,6049,622,24,No
CUST02102,26,105508,58281,789,60,No
CUST02103,64,57619,48271,744,24,No
CUST02104,63,30126,71697,647,60,Yes
CUST02105,65,82926,71351,634,48,No
CUST02106,41,58633,41534,640,60,No
CUST02107,43,21317,98034,850,12,No
CUST02108,63,62980,63097,782,60,Yes
CUST02109,36,62115,58813,665,12,Yes
CUST02110,35,61158,30037,671,72,No
CUST02111,45,123364,41007,744,48,No
CUST02112,56,33504,84478,740,36,Yes
CUST02113,31,175732,32278,608,36,No
CUST02114,35,55196,13272,702,60,Yes
CUST02115,24,83938,62183,639,60,No
CUST02116,41,157677,43294,691,60,No
CUST02117,33,75388,78277,676,60,No
CUST02118,42,73501,67509,756,60,Yes
CUST02119,39,45043,9694,660,48,No
CUST02120,54,51635,63150,689,12,No
CUST02121,34,98691,72470,539,24,No
CUST02122,24,51132,26556,704,48,No
CUST02123,47,33366,69471,622,36,No
CUST02124,49,111944,54855,566,48,No
CUST02125,48,133267,54086,765,36,Yes
CUST02126,55,57236,23907,677,48,Yes
CUST02127,28,22150,76695,524,36,Yes
CUST02128,36,129369,53487,621,36,No
CUST02129,62,37423,34158,680,36,No
CUST02130,56,22137,25293,683,24,No
CUST02131,50,47992,50761,643,60,Yes
CUST02132,38,128540,38387,428,36,No
CUST02133,22,133140,45750,639,60,No
CUST02134,33,139225,73602,760,36,No
CUST02135,24,84917,26256,785,24,No
CUST02136,46,91690,10594,634,12,No
CUST02137,45,52235,7460,821,24,No
CUST02138,50,37122,77356,559,24,No
CUST02139,31,41956,59698,619,12,Yes
CUST02140,27,81879,21191,747,60,No
CUST02141,51,76560,89631,735,60,Yes
CUST02142,64,128310,15529,679,60,Yes
CUST02143,30,173732,37175,596,72,Yes
CUST02144,59,19168,22675,596,36,Yes
CUST02145,33,63124,48158,626,48,No
CUST02146,51,164104,51798,599,24,No
CUST02147,27,70797,75910,690,24,No
CUST02148,62,53294,30976,673,60,No
CUST02149,62,21516,68116,593,60,Yes
CUST02150,56,168823,83678,653,60,No
CUST02151,40,48373,67821,481,60,Yes
CUST02152,24,140026,17204,705,36,No
CUST02153,27,48270,60665,734,36,Yes
CUST02154,21,159458,12394,612,36,No
CUST02155,64,83184,69814,621,72,Yes
CUST02156,65,55879,38593,699,60,No
CUST02157,62,67597,46964,688,48,No
CUST02158,33,21626,82188,738,24,No
CUST02159,42,103936,58365,622,36,No
CUST02160,41,99515,5443,630,36,No
CUST02161,42,73390,94439,663,60,No
CUST02162,48,165717,33180,600,24,Yes
CUST02163,29,72144,53791,662,24,No
CUST02164,46,162454,91655,601,36,Yes
CUST02165,29,22025,80899,711,60,No
CUST02166,35,97380,48665,610,36,No
CUST02167,30,136910,8465,699,48,No
CUST02168,44,114055,73247,789,36,No
CUST02169,62,144189,56559,712,24,Yes
CUST02170,28,152515,30198,693,24,No
CUST02171,44,39395,59740,578,60,No
CUST02172,36,28725,27488,784,60,No
CUST02173,46,51461,43515,764,36,Yes
CUST02174,47,59115,94144,668,36,No
CUST02175,57,128084,32898,651,60,No
CUST02176,24,101732,6919,619,48,No
CUST02177,44,97557,55070,814,12,No
CUST02178,39,89260,67613,739,36,No
CUST02179,56,177762,91135,623,48,No
CUST02180,59,19407,87501,762,48,No
CUST02181,30,91568,52003,780,72,No
CUST02182,45,76560,53478,678,60,No
CUST02183,38,166866,19434,654,12,No
CUST02184,39,168953,51246,606,48,Yes
CUST02185,56,109288,41649,733,36,No
CUST02186,30,137020,64030,648,48,No
CUST02187,53,117301,58061,645,48,No
CUST02188,25,32390,6999,679,36,No
CUST02189,55,45307,19849,619,60,No
CUST02190,64,42502,81439,795,48,No
CUST02191,54,40486,57800,753,60,No
CUST02192,53,129813,10445,686,36,No
CUST02193,41,121920,23040,616,36,No
CUST02194,37,100768,69315,620,48,No
CUST02195,42,159820,5246,617,72,No
CUST02196,57,80785,36153,588,36,No
CUST02197,35,94050,10212,704,12,No
CUST02198,55,40738,8339,632,36,No
CUST02199,48,92231,93678,628,48,No
CUST02200,27,91606,61238,619,60,Yes
CUST02201,52,59662,24394,755,48,Yes
CUST02202,31,136313,58871,623,72,No
CUST02203,30,33123,82722,775,60,No
CUST02204,29,174688,39607,658,36,No
CUST02205,34,29182,57055,587,48,No
CUST02206,33,108369,9395,715,48,No
CUST02207,45,44128,20290,747,72,No
CUST02208,22,49556,92687,616,24,No
CUST02209,55,170948,70078,685,24,Yes
CUST02210,27,158021,8691,704,24,No
CUST02211,41,69962,12470,687,48,No
CUST02212,38,108054,8841,646,24,No
CUST02213,23,42099,68197,746,48,No
CUST02214,62,161788,60773,661,60,No
CUST02215,59,71144,22776,635,36,No
CUST02216,61,25837,76596,548,48,Yes
CUST02217,31,168231,32584,548,60,Yes
CUST02218,59,143212,9300,696,48,No
CUST02219,44,134680,8338,674,24,Yes
CUST02220,39,124802,67601,747,36,No
CUST02221,24,120413,10487,765,36,No
CUST02222,46,69012,41282,662,24,No
CUST02223,58,148193,81816,751,48,Yes
CUST02224,62,166178,33804,638,72,No
CUST02225,52,76123,14915,669,48,No
CUST02226,59,129825,16158,667,36,No
CUST02227,65,26720,79157,798,36,No
CUST02228,56,170192,15547,584,60,No
CUST02229,60,168862,93713,684,60,No
CUST02230,57,76655,7459,628,36,No
CUST02231,53,111448,33768,658,36,No
CUST02232,56,138507,68146,654,48,Yes
CUST02233,23,52812,55870,685,36,No
CUST02234,29,67570,55460,781,24,No
CUST02235,28,68901,87970,823,36,No
CUST02236,53,78186,65817,729,36,No
CUST02237,26,140066,43247,607,36,No
CUST02238,61,146364,20419,667,24,No
CUST02239,59,54160,40577,700,12,No
CUST02240,24,37156,7921,649,48,No
CUST02241,33,94208,9676,659,48,No
CUST02242,22,167001,90961,675,24,No
CUST02243,25,113377,54684,738,60,No
CUST02244,64,60863,18463,720,36,No
CUST02245,47,83439,30474,634,12,Yes
CUST02246,52,156266,45935,724,24,No
CUST02247,41,139361,72005,809,48,No
CUST02248,28,114176,63596,567,24,Yes
CUST02249,58,47777,77828,647,12,No
CUST02250,28,175255,95945,641,48,Yes
CUST02251,23,176517,94062,686,36,No
CUST02252,64,105201,60152,543,60,No
CUST02253,23,165270,94001,782,60,Yes
CUST02254,42,170483,97321,684,72,No
CUST02255,26,33867,91569,702,12,No
CUST02256,22,80501,77467,694,12,Yes
CUST02257,43,163338,57576,641,72,No
CUST02258,64,57422,71627,732,48,No
CUST02259,22,139544,30772,680,48,No
CUST02260,58,156439,21363,524,24,No
CUST02261,37,53362,33490,672,12,No
CUST02262,55,69588,64004,659,24,No
CUST02263,54,144683,58806,732,36,No
CUST02264,43,54307,5260,850,24,No
CUST02265,50,98280,80992,708,36,No
CUST02266,28,168939,27320,839,48,No
CUST02267,42,74523,83971,629,12,No
CUST02268,64,155450,47145,633,24,No
CUST02269,56,125669,68688,662,36,No
CUST02270,25,176998,53581,712,12,No
CUST02271,33,121215,97561,632,24,No
CUST02272,49,116707,98645,559,36,No
CUST02273,51,162252,25754,682,36,No
CUST02274,36,110837,74837,594,48,No
CUST02275,62,136070,12207,764,24,No
CUST02276,50,173086,32920,728,60,No
CUST02277,36,97872,92739,623,60,No
CUST02278,32,105736,92081,714,48,No
CUST02279,37,23470,29016,639,12,Yes
CUST02280,36,164025,65522,676,36,No
CUST02281,32,110969,79092,677,48,No
CUST02282,28,109493,59068,655,72,No
CUST02283,40,24523,25102,742,72,No
CUST02284,23,49169,6924,596,36,No
CUST02285,36,63641,90015,720,48,Yes
CUST02286,50,172062,59333,703,60,No
CUST02287,65,47661,89458,575,60,No
CUST02288,43,162491,89196,620,36,No
CUST02289,48,32457,51099,598,36,No
CUST02290,60,85600,62346,653,24,Yes
CUST02291,25,121619,80481,684,36,No
CUST02292,40,94102,55062,610,48,No
CUST02293,60,51085,5306,753,72,No
CUST02294,64,115064,93495,759,60,Yes
CUST02295,21,155202,74767,773,24,No
CUST02296,50,123723,17207,476,48,Yes
CUST02297,41,151114,44426,826,36,No
CUST02298,40,88134,11336,692,48,No
CUST02299,26,60982,80166,684,48,No
CUST02300,42,83185,22256,672,36,No
CUST02301,38,51477,54817,581,36,No
CUST02302,28,132161,38719,707,24,No
CUST02303,59,70709,47017,801,12,No
CUST02304,52,177788,50704,692,60,No
CUST02305,53,96137,35013,596,12,No
CUST02306,36,54018,84991,566,24,Yes
CUST02307,32,157133,75258,658,36,No
CUST02308,58,157681,83348,624,60,Yes
CUST02309,54,53371,41776,733,36,No
CUST02310,34,101021,15060,783,24,No
CUST02311,56,169877,83592,715,48,No
CUST02312,53,25857,11655,674,36,No
CUST02313,43,160692,93110,670,36,Yes
CUST02314,65,26177,54923,685,60,No
CUST02315,22,179183,83563,593,36,No
CUST02316,61,106578,9030,725,60,No
CUST02317,41,107941,94779,599,48,Yes
CUST02318,22,29826,38289,764,48,No
CUST02319,47,162962,24739,653,36,No
CUST02320,29,100428,66687,742,60,No
CUST02321,21,144044,41491,570,48,No
CUST02322,31,93020,77115,742,24,Yes
CUST02323,23,23495,88778,782,24,No
CUST02324,43,46481,9781,584,36,Yes
CUST02325,46,160339,25448,671,60,Yes
CUST02326,24,135897,56550,705,60,No
CUST02327,38,155815,54294,709,48,No
CUST02328,26,121475,26446,655,36,No
CUST02329,55,75042,81579,641,36,Yes
CUST02330,42,67476,90389,699,48,Yes
CUST02331,63,46552,90615,706,72,Yes
CUST02332,35,178020,22101,633,36,No
CUST02333,42,87093,71178,618,24,No
CUST02334,57,87123,33016,771,24,No
CUST02335,62,34535,23932,688,36,No
CUST02336,32,84490,49653,510,48,No
CUST02337,62,64562,95481,771,60,Yes
CUST02338,58,137042,57802,635,36,Yes
CUST02339,38,107080,12549,685,36,No
CUST02340,65,59269,83933,708,36,No
CUST02341,55,98674,30362,569,60,No
CUST02342,50,60462,52842,658,36,No
CUST02343,44,152199,51539,779,24,No
CUST02344,62,41147,38717,762,24,No
CUST02345,50,95095,59596,658,36,No
CUST02346,34,108925,28016,734,60,No
CUST02347,26,84381,60200,744,36,No
CUST02348,23,117468,85268,740,36,No
CUST02349,36,81749,65287,594,48,No
CUST02350,27,31731,97447,803,36,No
CUST02351,34,142647,88402,645,24,No
CUST02352,29,69024,47607,688,60,No
CUST02353,35,134712,32621,654,48,No
CUST02354,41,119121,17823,697,48,No
CUST02355,55,21832,34986,615,48,No
CUST02356,22,50332,69325,663,72,Yes
CUST02357,47,30467,62771,694,36,No
CUST02358,22,59025,59973,772,36,Yes
CUST02359,55,162179,19690,763,36,Yes
CUST02360,38,95994,44107,767,36,No
CUST02361,34,112202,62888,745,36,No
CUST02362,40,61481,15956,819,72,Yes
CUST02363,38,151653,91839,658,60,No
CUST02364,30,93118,61227,668,36,No
CUST02365,45,142010,41533,665,36,No
CUST02366,22,141714,61234,675,24,Yes
CUST02367,45,157490,72594,572,60,No
CUST02368,53,178185,61901,700,36,No
CUST02369,56,102363,16519,717,48,No
CUST02370,51,141607,36115,661,60,No
CUST02371,34,81044,71266,548,36,No
CUST02372,21,29814,6832,682,60,Yes
CUST02373,36,117340,46368,583,36,No
CUST02374,23,28024,93425,712,48,No
CUST02375,55,127236,74715,689,36,Yes
CUST02376,61,75836,76835,696,36,Yes
CUST02377,26,25435,78366,600,72,No
CUST02378,45,88601,42570,775,48,No
CUST02379,33,138871,92977,693,36,Yes
CUST02380,54,152479,11615,611,36,No
CUST02381,28,116943,77298,723,12,No
CUST02382,41,50940,43311,687,48,No
CUST02383,54,23666,95245,818,36,No
CUST02384,24,55122,28434,639,60,No
CUST02385,45,136647,91879,586,36,No
CUST02386,35,174164,20739,702,36,No
CUST02387,24,147753,71202,756,60,No
CUST02388,65,141402,98419,850,36,No
CUST02389,32,119190,84599,850,60,Yes
CUST02390,52,118468,38649,564,48,No
CUST02391,52,147207,52445,670,36,No
CUST02392,48,44505,44470,587,48,No
CUST02393,33,54713,79965,661,12,No
CUST02394,51,61169,53621,850,36,No
CUST02395,34,95511,37926,619,24,No
CUST02396,40,58522,42997,678,48,Yes
CUST02397,38,117397,64940,636,24,Yes
CUST02398,49,21880,45724,605,36,No
CUST02399,26,61539,36704,814,36,No
CUST02400,52,32799,33391,565,12,No
CUST02401,49,122843,68291,674,12,No
CUST02402,63,66784,94723,687,36,No
CUST02403,22,131034,7526,678,24,No
CUST02404,43,72362,29686,656,24,No
CUST02405,39,71997,78339,801,24,Yes
CUST02406,51,168145,11574,522,60,No
CUST02407,25,120399,13733,713,48,No
CUST02408,39,32549,55290,716,36,No
CUST02409,54,74920,77793,702,60,No
CUST02410,30,169388,41051,618,12,No
CUST02411,45,175255,20909,770,36,No
CUST02412,22,111860,94682,767,60,No
CUST02413,31,42624,82338,615,48,No
CUST02414,51,64705,78432,590,72,No
CUST02415,35,107326,33133,576,60,Yes
CUST02416,29,175828,56571,697,24,No
CUST02417,43,78390,84062,684,72,No
CUST02418,39,86369,55908,653,60,No
CUST02419,29,27589,16278,836,36,No
CUST02420,55,131012,56458,645,72,No
CUST02421,41,163188,69265,694,12,No
CUST02422,29,91181,61782,665,48,No
CUST02423,48,141711,60415,827,36,No
CUST02424,27,94425,96087,531,24,No
CUST02425,36,179358,59160,657,48,No
CUST02426,36,33994,59399,726,36,No
CUST02427,53,129915,30298,663,48,No
CUST02428,24,140961,27191,582,48,No
CUST02429,24,122672,61964,693,36,No
CUST02430,59,44639,38092,558,24,No
CUST02431,60,35205,94407,730,48,No
CUST02432,37,74677,80257,649,60,No
CUST02433,57,50930,67513,636,48,No
CUST02434,59,91313,56097,758,48,No
CUST02435,49,131153,35279,605,36,No
CUST02436,56,36316,19404,564,36,No
CUST02437,58,176376,75022,612,36,Yes
CUST02438,59,114058,40198,834,72,No
CUST02439,57,105876,99223,605,60,No
CUST02440,55,103366,54997,707,36,No
CUST02441,27,31403,83692,743,36,Yes
CUST02442,47,98052,5567,610,36,No
CUST02443,48,91495,66032,610,48,Yes
CUST02444,42,114090,7179,694,36,No
CUST02445,34,54701,7019,697,48,Yes
CUST02446,27,152457,86455,781,36,No
CUST02447,57,75241,90239,622,36,No
CUST02448,42,159439,23704,652,60,No
CUST02449,25,83030,23030,850,36,No
CUST02450,22,174635,74445,546,72,No
CUST02451,47,123185,78551,530,24,No
CUST02452,41,54404,8420,576,36,No
CUST02453,58,73182,64875,763,36,No
CUST02454,35,50991,52653,647,60,No
CUST02455,41,122601,21740,647,60,No
CUST02456,30,83886,70263,608,24,Yes
CUST02457,43,140002,69559,749,36,No
CUST02458,59,101848,24465,577,48,No
CUST02459,25,173199,56432,636,36,No
CUST02460,21,75692,9131,611,36,Yes
CUST02461,33,55500,15652,480,36,No
CUST02462,41,51785,69973,644,48,No
CUST02463,46,102146,92043,676,36,Yes
CUST02464,65,65997,52147,622,24,No
CUST02465,41,25170,52671,660,36,Yes
CUST02466,38,162375,94342,662,24,Yes
CUST02467,57,89743,24171,670,36,No
CUST02468,65,53187,91129,601,60,Yes
CUST02469,52,150965,60692,597,24,No
CUST02470,56,162825,63541,684,24,No
CUST02471,37,56090,14470,569,24,No
CUST02472,55,77412,66344,664,60,Yes
CUST02473,31,74030,49308,803,24,No
CUST02474,41,35509,55639,677,72,No
CUST02475,46,86653,26326,543,36,No
CUST02476,24,147626,9597,693,36,No
CUST02477,54,22042,35788,741,24,No
CUST02478,38,55201,70020,620,48,No
CUST02479,60,32016,54477,658,48,Yes
CUST02480,55,43022,38071,614,36,No
CUST02481,61,45938,75603,645,36,Yes
CUST02482,49,136171,66923,630,36,No
CUST02483,49,79720,75560,713,36,Yes
CUST02484,58,123514,78251,804,36,No
CUST02485,62,151058,62492,684,36,No
CUST02486,41,94478,36770,564,48,No
CUST02487,62,161233,81762,850,36,No
CUST02488,33,169761,40399,724,36,No
CUST02489,61,145101,83948,739,36,No
CUST02490,37,112699,62439,675,12,No
CUST02491,29,117273,49415,697,36,No
CUST02492,61,81745,17569,654,36,No
CUST02493,21,150283,7369,748,12,No
CUST02494,22,149301,5528,644,60,No
CUST02495,49,136972,35314,717,36,No
CUST02496,53,163417,23047,753,36,No
CUST02497,30,119489,24748,773,60,No
CUST02498,60,49819,40109,757,24,No
CUST02499,41,65779,18919,603,60,No
CUST02500,48,110244,52498,798,36,No
CUST02501,31,83584,60808,730,48,Yes
CUST02502,54,169022,85792,703,48,No
CUST02503,28,164245,75441,712,60,Yes
CUST02504,42,76032,79420,668,48,No
CUST02505,28,133074,33906,645,36,No
CUST02506,35,117273,76486,652,48,No
CUST02507,37,46036,71896,777,24,No
CUST02508,43,89356,26946,686,48,Yes
CUST02509,44,163364,52020,701,24,Yes
CUST02510,65,21052,79266,685,48,Yes
CUST02511,39,62377,27161,630,48,No
CUST02512,25,85819,32738,519,60,No
CUST02513,52,131689,8925,738,36,No
CUST02514,64,164692,13463,730,60,No
CUST02515,21,48461,62153,679,24,Yes
CUST02516,43,38750,87948,598,24,No
CUST02517,57,27472,66009,817,36,No
CUST02518,28,87263,92938,654,48,No
CUST02519,33,130036,96253,699,48,Yes
CUST02520,28,43523,46552,627,60,No
CUST02521,43,179838,61271,579,36,Yes
CUST02522,63,121262,14797,724,48,No
CUST02523,21,84060,91130,567,24,No
CUST02524,65,27079,76942,697,24,No
CUST02525,44,157471,18965,697,12,No
CUST02526,55,78726,18733,596,60,No
CUST02527,44,110906,58223,583,36,No
CUST02528,37,34532,31926,622,36,No
CUST02529,25,140689,33783,633,48,No
CUST02530,40,61162,88360,565,36,Yes
CUST02531,41,152821,41394,596,60,No
CUST02532,60,29353,69796,686,36,No
CUST02533,51,130313,33287,829,12,Yes
CUST02534,56,46477,87104,756,72,No
CUST02535,31,173642,35436,692,12,No
CUST02536,35,104373,91916,765,48,No
CUST02537,39,160509,95332,767,36,No
CUST02538,27,22551,78567,657,36,No
CUST02539,48,86359,92483,699,48,No
CUST02540,63,161988,8188,753,24,No
CUST02541,25,144150,96205,764,60,Yes
CUST02542,25,65636,11765,764,36,No
CUST02543,50,47685,56626,603,36,No
CUST02544,52,69134,93707,768,48,No
CUST02545,28,106916,15807,819,12,No
CUST02546,30,125967,15204,792,36,No
CUST02547,58,112455,97602,599,60,No
CUST02548,52,67756,62944,580,48,Yes
CUST02549,48,140863,47120,715,36,No
CUST02550,37,79192,27658,791,48,Yes
CUST02551,51,66733,42081,697,60,No
CUST02552,28,43993,39986,662,24,No
CUST02553,60,179564,84322,673,48,No
CUST02554,45,170053,99819,757,36,No
CUST02555,29,42143,55304,656,60,No
CUST02556,22,125044,70592,716,48,No
CUST02557,35,146406,63548,670,60,No
CUST02558,23,87351,44986,613,60,Yes
CUST02559,56,88309,79095,607,36,No
CUST02560,24,161518,96594,719,12,Yes
CUST02561,34,179805,93281,477,36,Yes
CUST02562,61,137156,71151,716,36,No
CUST02563,61,94000,78598,667,48,Yes
CUST02564,45,39576,33214,751,60,Yes
CUST02565,30,21320,43745,725,36,Yes
CUST02566,41,159822,47548,683,36,No
CUST02567,56,121002,15681,600,60,No
CUST02568,32,44572,11984,604,24,No
CUST02569,47,35948,32579,632,24,No
CUST02570,60,134528,95810,745,48,No
CUST02571,22,107051,59933,813,36,No
CUST02572,33,45867,32399,705,60,No
CUST02573,52,62678,36481,636,36,No
CUST02574,51,125561,5944,644,60,No
CUST02575,36,30963,98993,647,48,Yes
CUST02576,52,67434,14114,758,12,No
CUST02577,52,84617,44846,646,24,No
CUST02578,54,169341,88666,677,24,No
CUST02579,31,135569,82848,781,24,No
CUST02580,30,115352,37596,637,36,Yes
CUST02581,35,97732,80287,722,48,Yes
CUST02582,37,125648,11907,748,48,No
CUST02583,60,99494,33114,685,48,No
CUST02584,38,95225,30009,827,24,No
CUST02585,29,100867,89846,805,48,Yes
CUST02586,45,96972,55241,700,36,No
CUST02587,60,114261,40725,620,60,Yes
CUST02588,34,108748,23996,623,60,No
CUST02589,45,142481,11047,696,60,No
CUST02590,42,147529,33767,598,48,Yes
CUST02591,50,20251,21347,700,24,No
CUST02592,40,117108,29102,807,24,No
CUST02593,41,176099,9263,685,60,No
CUST02594,64,115382,72438,679,36,No
CUST02595,52,27583,35540,744,36,No
CUST02596,41,68387,80726,719,60,No
CUST02597,55,41104,68769,594,48,Yes
CUST02598,52,30224,45843,646,24,Yes
CUST02599,50,78624,32690,822,24,No
CUST02600,59,122320,7994,704,12,No
CUST02601,32,178371,72546,605,48,No
CUST02602,61,96572,12377,666,36,No
CUST02603,38,103469,83572,546,60,Yes
CUST02604,41,95928,31467,541,48,Yes
CUST02605,33,22141,5048,754,24,No
CUST02606,41,172422,41978,680,24,No
CUST02607,28,88871,52606,719,36,Yes
CUST02608,60,154149,86574,767,60,Yes
CUST02609,27,64015,78414,705,36,No
CUST02610,43,77902,98145,735,60,Yes
CUST02611,64,23577,54222,699,36,No
CUST02612,52,38002,53115,776,36,No
CUST02613,31,68711,94606,813,60,No
CUST02614,42,57451,45647,695,12,Yes
CUST02615,42,177719,59607,692,48,No
CUST02616,63,52831,62410,704,12,Yes
CUST02617,45,114498,26996,672,60,Yes
CUST02618,42,146949,59921,650,60,No
CUST02619,48,113119,88697,759,60,No
CUST02620,49,84830,51022,650,24,No
CUST02621,33,98632,45148,646,24,No
CUST02622,38,54833,72764,747,36,No
CUST02623,22,42398,96901,753,36,No
CUST02624,49,79554,95724,850,48,No
CUST02625,41,68755,13888,771,36,Yes
CUST02626,35,166778,93666,742,24,Yes
CUST02627,47,171412,44159,753,60,No
CUST02628,51,82994,47197,669,60,No
CUST02629,35,81884,89326,722,72,No
CUST02630,43,102361,95360,726,36,No
CUST02631,44,35482,29474,639,36,No
CUST02632,64,72225,22333,676,24,No
CUST02633,33,92854,41355,751,24,No
CUST02634,42,59256,78903,679,36,Yes
CUST02635,63,126721,71258,726,72,No
CUST02636,57,99110,36145,747,24,No
CUST02637,53,131606,80675,744,36,No
CUST02638,23,32650,54854,810,24,No
CUST02639,39,46930,72664,636,36,Yes
CUST02640,43,118400,91153,803,24,No
CUST02641,49,29801,98616,716,36,Yes
CUST02642,50,69360,40285,743,36,No
CUST02643,59,105908,22533,732,24,No
CUST02644,64,165631,37624,728,24,Yes
CUST02645,45,50334,51996,632,48,No
CUST02646,57,31288,51947,740,36,No
CUST02647,28,171470,32956,572,12,No
CUST02648,62,30191,56030,837,60,No
CUST02649,36,36051,63597,709,36,No
CUST02650,28,79715,47443,767,48,Yes
CUST02651,21,28737,70464,731,60,Yes
CUST02652,64,83140,8952,683,36,No
CUST02653,25,174323,61880,639,60,Yes
CUST02654,23,23147,57201,625,60,No
CUST02655,21,68508,47460,738,24,Yes
CUST02656,24,70224,27796,735,60,No
CUST02657,60,37643,36746,722,24,No
CUST02658,55,56967,91785,671,36,No
CUST02659,52,121535,5015,711,60,No
CUST02660,62,58733,54757,648,60,No
CUST02661,54,52808,30957,629,48,No
CUST02662,63,76959,86541,659,24,No
CUST02663,45,150921,26292,663,36,No
CUST02664,30,86178,36876,790,48,No
CUST02665,41,130255,65727,578,36,No
CUST02666,59,104322,52046,678,72,No
CUST02667,47,62565,19817,727,36,No
CUST02668,47,169255,96006,829,24,No
CUST02669,22,19132,14759,634,24,No
CUST02670,61,81668,53432,596,36,Yes
CUST02671,33,126835,11412,734,48,No
CUST02672,29,160003,62757,692,36,No
CUST02673,56,91169,25504,663,60,No
CUST02674,42,118417,13507,713,24,No
CUST02675,62,19044,26050,745,36,No
CUST02676,46,42363,9820,735,48,No
CUST02677,32,64694,12835,703,24,No
CUST02678,37,150654,98167,779,48,No
CUST02679,34,39301,18587,695,60,Yes
CUST02680,34,92329,62732,683,48,No
CUST02681,54,19620,56921,734,36,No
CUST02682,40,80224,50499,585,60,No
CUST02683,31,113419,11840,726,72,No
CUST02684,36,138050,70077,657,24,No
CUST02685,51,73856,36440,580,48,No
CUST02686,26,73809,40183,712,24,No
CUST02687,39,40259,7389,646,12,No
CUST02688,57,38655,60076,559,36,No
CUST02689,24,172682,71299,615,72,No
CUST02690,24,39602,94461,807,48,No
CUST02691,40,103945,97085,638,36,Yes
CUST02692,30,160182,44023,704,24,No
CUST02693,44,155145,55029,599,60,Yes
CUST02694,55,118846,44941,838,36,No
CUST02695,46,98818,93993,685,36,Yes
CUST02696,57,159267,58950,629,60,No
CUST02697,58,19537,91959,746,48,No
CUST02698,41,166210,81054,834,24,No
CUST02699,60,144545,70363,649,36,No
CUST02700,59,107743,66742,627,60,No
CUST02701,41,104155,50215,850,60,Yes
CUST02702,30,138198,52857,671,12,No
CUST02703,58,173917,60476,662,36,No
CUST02704,24,107846,33173,519,24,No
CUST02705,65,48562,14395,677,48,No
CUST02706,40,46036,64768,578,60,Yes
CUST02707,37,92233,89743,638,36,Yes
CUST02708,27,101049,51229,529,60,No
CUST02709,24,86681,31639,773,48,No
CUST02710,49,45818,67583,570,48,No
CUST02711,34,179616,33924,534,60,Yes
CUST02712,23,80532,77969,612,36,No
CUST02713,44,75705,35104,774,36,No
CUST02714,57,38104,42594,647,48,No
CUST02715,36,142336,8664,657,60,No
CUST02716,24,145904,15528,716,24,No
CUST02717,44,87603,33190,669,60,No
CUST02718,54,120499,71033,773,12,Yes
CUST02719,50,77025,66161,662,12,No
CUST02720,38,50317,78177,663,24,Yes
CUST02721,39,123585,75179,850,72,Yes
